FIPS,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48439,2020-08-24,39920.0,564.0,-17.0,-11.0,12.0,-40.0,-37.0,11.0
48439,2020-08-25,40331.0,570.0,-14.0,-7.0,47.0,-41.0,-38.0,12.0
48439,2020-08-26,40530.0,586.0,-12.0,-3.0,50.0,-43.0,-36.0,11.0
48439,2020-08-27,40777.0,590.0,-13.0,-5.0,52.0,-40.0,-37.0,12.0
48439,2020-08-28,41035.0,599.0,-16.0,-8.0,20.0,-39.0,-36.0,10.0
48439,2020-08-29,41272.0,606.0,-22.0,-8.0,25.0,-38.0,-15.0,5.0
48439,2020-08-30,41486.0,610.0,-16.0,-9.0,7.0,-39.0,-15.0,5.0
48439,2020-08-31,41617.0,610.0,-16.0,-9.0,10.0,-40.0,-37.0,11.0
48439,2020-09-01,41860.0,614.0,-18.0,-11.0,3.0,-42.0,-38.0,13.0
48439,2020-09-02,42070.0,620.0,-11.0,-1.0,29.0,-41.0,-38.0,12.0
48439,2020-09-03,42297.0,624.0,-11.0,-2.0,43.0,-31.0,-38.0,11.0
48439,2020-09-04,42511.0,630.0,-13.0,-4.0,30.0,-29.0,-37.0,8.0
48439,2020-09-05,42798.0,636.0,-21.0,-7.0,24.0,-35.0,-20.0,4.0
48439,2020-09-06,42798.0,638.0,-13.0,-8.0,26.0,-43.0,-18.0,2.0
48439,2020-09-07,42798.0,638.0,-11.0,-6.0,49.0,-37.0,-71.0,18.0
48439,2020-09-08,43055.0,639.0,-16.0,-6.0,39.0,-26.0,-39.0,11.0
48439,2020-09-09,43515.0,643.0,-17.0,-9.0,5.0,-36.0,-36.0,11.0
48439,2020-09-10,43726.0,643.0,-15.0,-5.0,33.0,-36.0,-37.0,11.0
48439,2020-09-11,43937.0,657.0,-16.0,-8.0,42.0,-40.0,-34.0,8.0
48439,2020-09-12,44140.0,660.0,-19.0,-6.0,55.0,-34.0,-11.0,4.0
48439,2020-09-13,44454.0,661.0,-15.0,-8.0,20.0,-37.0,-14.0,4.0
48439,2020-09-14,44727.0,662.0,-17.0,-9.0,23.0,-38.0,-33.0,9.0
48439,2020-09-15,45163.0,667.0,-13.0,-6.0,54.0,-39.0,-33.0,10.0
48439,2020-09-16,45583.0,673.0,-13.0,-6.0,53.0,-39.0,-33.0,10.0
48439,2020-09-17,45868.0,679.0,-14.0,-7.0,57.0,-36.0,-35.0,10.0
48439,2020-09-18,46150.0,684.0,-15.0,-8.0,35.0,-37.0,-33.0,8.0
48439,2020-09-19,46537.0,690.0,-18.0,-7.0,63.0,-32.0,-13.0,3.0
48439,2020-09-20,46898.0,693.0,-13.0,-10.0,30.0,-36.0,-13.0,3.0
48439,2020-09-21,47231.0,693.0,-17.0,-11.0,-3.0,-37.0,-34.0,10.0
48439,2020-09-22,47533.0,693.0,-17.0,-9.0,5.0,-40.0,-35.0,12.0
48439,2020-09-23,47917.0,698.0,-14.0,-5.0,38.0,-38.0,-32.0,10.0
48439,2020-09-24,48504.0,701.0,-14.0,-7.0,47.0,-36.0,-34.0,10.0
48439,2020-09-25,48897.0,701.0,-15.0,-8.0,24.0,-37.0,-31.0,8.0
48439,2020-09-26,49159.0,710.0,-17.0,-6.0,46.0,-32.0,-12.0,3.0
48439,2020-09-27,49329.0,711.0,-16.0,-10.0,12.0,-35.0,-13.0,4.0
48439,2020-09-28,49569.0,711.0,-17.0,-10.0,10.0,-38.0,-31.0,9.0
48439,2020-09-29,50057.0,719.0,-14.0,-7.0,45.0,-38.0,-33.0,10.0
48439,2020-09-30,50417.0,721.0,-11.0,-2.0,44.0,-35.0,-32.0,9.0
48439,2020-10-01,50729.0,725.0,-11.0,-2.0,45.0,-34.0,-32.0,9.0
48439,2020-10-02,51081.0,728.0,-13.0,-4.0,30.0,-36.0,-30.0,7.0
48439,2020-10-03,51499.0,734.0,-17.0,-4.0,52.0,-33.0,-14.0,3.0
48441,2020-02-15,0.0,0.0,5.0,2.0,,3.0,2.0,-1.0
48441,2020-02-16,0.0,0.0,14.0,3.0,,23.0,2.0,-1.0
48441,2020-02-17,0.0,0.0,7.0,0.0,,23.0,-19.0,5.0
48441,2020-02-18,0.0,0.0,3.0,0.0,,15.0,2.0,0.0
48441,2020-02-19,0.0,0.0,-5.0,-5.0,,10.0,1.0,2.0
48441,2020-02-20,0.0,0.0,4.0,-1.0,,17.0,3.0,1.0
48441,2020-02-21,0.0,0.0,1.0,-2.0,,24.0,3.0,1.0
48441,2020-02-22,0.0,0.0,7.0,0.0,,13.0,3.0,-1.0
48441,2020-02-23,0.0,0.0,7.0,0.0,,27.0,1.0,1.0
48441,2020-02-24,0.0,0.0,6.0,4.0,,17.0,1.0,0.0
48441,2020-02-25,0.0,0.0,11.0,4.0,,21.0,1.0,0.0
48441,2020-02-26,0.0,0.0,18.0,6.0,,32.0,2.0,-1.0
48441,2020-02-27,0.0,0.0,21.0,11.0,,37.0,4.0,-2.0
48441,2020-02-28,0.0,0.0,16.0,4.0,,42.0,3.0,-2.0
48441,2020-02-29,0.0,0.0,20.0,10.0,,34.0,4.0,-3.0
48441,2020-03-01,0.0,0.0,22.0,7.0,,44.0,3.0,-2.0
48441,2020-03-02,0.0,0.0,11.0,6.0,,27.0,1.0,0.0
48441,2020-03-03,0.0,0.0,17.0,12.0,,30.0,3.0,-1.0
48441,2020-03-04,0.0,0.0,0.0,-4.0,,29.0,0.0,3.0
48441,2020-03-05,0.0,0.0,18.0,14.0,,28.0,4.0,-1.0
48441,2020-03-06,0.0,0.0,10.0,6.0,,51.0,3.0,-1.0
48441,2020-03-07,0.0,0.0,10.0,7.0,,48.0,0.0,-3.0
48441,2020-03-08,0.0,0.0,7.0,0.0,,46.0,-1.0,0.0
48441,2020-03-09,0.0,0.0,12.0,6.0,,36.0,-16.0,2.0
48441,2020-03-10,0.0,0.0,16.0,6.0,,46.0,-15.0,1.0
48441,2020-03-11,0.0,0.0,18.0,8.0,,42.0,-17.0,1.0
48441,2020-03-12,0.0,0.0,16.0,24.0,,41.0,-15.0,0.0
48441,2020-03-13,0.0,0.0,1.0,14.0,,41.0,-17.0,5.0
48441,2020-03-14,0.0,0.0,-3.0,9.0,,30.0,-6.0,1.0
48441,2020-03-15,0.0,0.0,-4.0,3.0,,31.0,-3.0,2.0
48441,2020-03-16,0.0,0.0,-2.0,18.0,,26.0,-15.0,6.0
48441,2020-03-17,0.0,0.0,-3.0,17.0,,34.0,-16.0,7.0
48441,2020-03-18,0.0,0.0,-10.0,15.0,,28.0,-18.0,8.0
48441,2020-03-19,0.0,0.0,-7.0,21.0,,23.0,-17.0,7.0
48441,2020-03-20,0.0,0.0,-17.0,13.0,,23.0,-19.0,11.0
48441,2020-03-21,0.0,0.0,-36.0,2.0,,8.0,-17.0,10.0
48441,2020-03-22,0.0,0.0,-33.0,-6.0,,6.0,-21.0,9.0
48441,2020-03-23,0.0,0.0,-24.0,0.0,,15.0,-26.0,11.0
48441,2020-03-24,0.0,0.0,-21.0,0.0,,24.0,-29.0,12.0
48441,2020-03-25,0.0,0.0,-22.0,-3.0,,19.0,-30.0,12.0
48441,2020-03-26,0.0,0.0,-23.0,3.0,,12.0,-30.0,12.0
48441,2020-03-27,1.0,0.0,-31.0,-10.0,,3.0,-32.0,16.0
48441,2020-03-28,2.0,0.0,-37.0,-11.0,,-5.0,-21.0,10.0
48441,2020-03-29,7.0,0.0,-34.0,-14.0,,-7.0,-25.0,9.0
48441,2020-03-30,7.0,0.0,-32.0,-12.0,,4.0,-34.0,15.0
48441,2020-03-31,11.0,0.0,-31.0,-12.0,,8.0,-36.0,15.0
48441,2020-04-01,14.0,0.0,-29.0,-8.0,,12.0,-38.0,16.0
48441,2020-04-02,14.0,0.0,-30.0,-4.0,,-2.0,-37.0,15.0
48441,2020-04-03,18.0,0.0,-36.0,-11.0,,-3.0,-39.0,20.0
48441,2020-04-04,23.0,1.0,-53.0,-24.0,-54.0,-16.0,-32.0,16.0
48441,2020-04-05,27.0,1.0,-43.0,-21.0,,-21.0,-31.0,11.0
48441,2020-04-06,27.0,1.0,-36.0,-15.0,,2.0,-38.0,17.0
48441,2020-04-07,31.0,1.0,-29.0,-10.0,,12.0,-39.0,15.0
48441,2020-04-08,31.0,1.0,-28.0,-11.0,,9.0,-40.0,16.0
48441,2020-04-09,31.0,1.0,-33.0,-9.0,,-1.0,-39.0,16.0
48441,2020-04-10,51.0,1.0,-35.0,-10.0,,-3.0,-47.0,21.0
48441,2020-04-11,55.0,1.0,-42.0,-10.0,-35.0,-19.0,-31.0,13.0
48441,2020-04-12,59.0,1.0,-54.0,-43.0,,-17.0,-37.0,11.0
48441,2020-04-13,68.0,1.0,-34.0,-15.0,,0.0,-37.0,17.0
48441,2020-04-14,74.0,1.0,-33.0,-13.0,,10.0,-39.0,17.0
48441,2020-04-15,74.0,2.0,-17.0,-4.0,,7.0,-38.0,15.0
48441,2020-04-16,79.0,2.0,-20.0,-2.0,,7.0,-36.0,15.0
48441,2020-04-17,89.0,2.0,-32.0,-12.0,,8.0,-38.0,19.0
48441,2020-04-18,142.0,2.0,-37.0,-16.0,-19.0,-10.0,-27.0,12.0
48441,2020-04-19,142.0,2.0,-26.0,-14.0,,-5.0,-28.0,9.0
48441,2020-04-20,144.0,2.0,-23.0,-11.0,,9.0,-37.0,15.0
48441,2020-04-21,164.0,3.0,-21.0,-8.0,,5.0,-38.0,15.0
48441,2020-04-22,164.0,2.0,-23.0,-6.0,,11.0,-38.0,16.0
48441,2020-04-23,191.0,3.0,-20.0,-5.0,,7.0,-36.0,14.0
48441,2020-04-24,191.0,3.0,-26.0,-11.0,,13.0,-37.0,17.0
48441,2020-04-25,203.0,3.0,-32.0,-11.0,4.0,0.0,-25.0,9.0
48441,2020-04-26,216.0,3.0,-24.0,-13.0,,-2.0,-24.0,8.0
48441,2020-04-27,255.0,3.0,-21.0,-10.0,,10.0,-35.0,15.0
48441,2020-04-28,277.0,3.0,-17.0,-4.0,,18.0,-37.0,8.0
48441,2020-04-29,291.0,5.0,-17.0,-5.0,,12.0,-37.0,14.0
48441,2020-04-30,319.0,5.0,-15.0,2.0,,15.0,-36.0,14.0
48441,2020-05-01,319.0,5.0,-17.0,-4.0,,16.0,-34.0,16.0
48441,2020-05-02,327.0,5.0,-24.0,-5.0,-4.0,8.0,-21.0,8.0
48441,2020-05-03,348.0,5.0,-17.0,-9.0,,7.0,-22.0,7.0
48441,2020-05-04,349.0,5.0,-13.0,-5.0,,9.0,-32.0,13.0
48441,2020-05-05,378.0,6.0,-9.0,0.0,,10.0,-33.0,12.0
48441,2020-05-06,378.0,6.0,-12.0,-4.0,,11.0,-33.0,13.0
48441,2020-05-07,382.0,6.0,-12.0,3.0,,12.0,-31.0,12.0
48441,2020-05-08,384.0,6.0,-13.0,-4.0,,25.0,-31.0,14.0
48441,2020-05-09,384.0,6.0,-16.0,5.0,,14.0,-15.0,5.0
48441,2020-05-10,384.0,6.0,-9.0,5.0,,13.0,-12.0,3.0
48441,2020-05-11,386.0,6.0,-11.0,-5.0,,13.0,-31.0,12.0
48441,2020-05-12,389.0,6.0,-8.0,-1.0,,13.0,-31.0,12.0
48441,2020-05-13,390.0,6.0,-9.0,-1.0,,17.0,-31.0,12.0
48441,2020-05-14,391.0,6.0,-8.0,4.0,,19.0,-30.0,11.0
48441,2020-05-15,393.0,6.0,-16.0,-7.0,,20.0,-30.0,14.0
48441,2020-05-16,393.0,6.0,-18.0,-1.0,,12.0,-14.0,6.0
48441,2020-05-17,393.0,6.0,-9.0,0.0,,10.0,-10.0,5.0
48441,2020-05-18,393.0,6.0,-7.0,-4.0,,21.0,-27.0,11.0
48441,2020-05-19,400.0,6.0,-5.0,2.0,,25.0,-28.0,11.0
48441,2020-05-20,400.0,6.0,-4.0,-2.0,,35.0,-28.0,11.0
48441,2020-05-21,400.0,6.0,-2.0,7.0,,30.0,-26.0,9.0
48441,2020-05-22,322.0,5.0,-7.0,2.0,,35.0,-29.0,11.0
48441,2020-05-23,322.0,5.0,-17.0,0.0,,22.0,-13.0,4.0
48441,2020-05-24,322.0,5.0,-5.0,-3.0,,18.0,-14.0,4.0
48441,2020-05-25,322.0,5.0,-11.0,-9.0,,35.0,-62.0,18.0
48441,2020-05-26,324.0,5.0,-2.0,1.0,,25.0,-26.0,9.0
48441,2020-05-27,325.0,5.0,-2.0,-2.0,,16.0,-26.0,10.0
48441,2020-05-28,326.0,5.0,0.0,3.0,,22.0,-25.0,9.0
48441,2020-05-29,328.0,5.0,-7.0,-4.0,,34.0,-25.0,10.0
48441,2020-05-30,328.0,5.0,-12.0,1.0,,22.0,-5.0,3.0
48441,2020-05-31,328.0,5.0,0.0,-3.0,,25.0,-5.0,2.0
48441,2020-06-01,328.0,5.0,0.0,1.0,,25.0,-25.0,9.0
48441,2020-06-02,335.0,5.0,3.0,5.0,,19.0,-25.0,8.0
48441,2020-06-03,336.0,5.0,3.0,5.0,,26.0,-25.0,8.0
48441,2020-06-04,339.0,5.0,3.0,8.0,,20.0,-23.0,7.0
48441,2020-06-05,340.0,5.0,-4.0,-1.0,,38.0,-25.0,9.0
48441,2020-06-06,340.0,5.0,-12.0,1.0,,35.0,-5.0,2.0
48441,2020-06-07,340.0,5.0,-2.0,-2.0,,30.0,-6.0,2.0
48441,2020-06-08,341.0,5.0,0.0,-1.0,,26.0,-25.0,8.0
48441,2020-06-09,342.0,5.0,3.0,6.0,,29.0,-25.0,7.0
48441,2020-06-10,343.0,5.0,2.0,3.0,,27.0,-25.0,8.0
48441,2020-06-11,343.0,5.0,3.0,4.0,,24.0,-24.0,7.0
48441,2020-06-12,346.0,5.0,-4.0,0.0,,40.0,-25.0,8.0
48441,2020-06-13,346.0,5.0,-9.0,-1.0,,36.0,-6.0,2.0
48441,2020-06-14,349.0,5.0,0.0,-1.0,,33.0,-8.0,2.0
48441,2020-06-15,349.0,5.0,1.0,1.0,,30.0,-26.0,7.0
48441,2020-06-16,353.0,5.0,3.0,4.0,,20.0,-25.0,7.0
48441,2020-06-17,355.0,5.0,2.0,1.0,,25.0,-25.0,7.0
48441,2020-06-18,355.0,5.0,5.0,2.0,,27.0,-24.0,6.0
48441,2020-06-19,372.0,5.0,-1.0,-2.0,,35.0,-26.0,7.0
48441,2020-06-20,372.0,5.0,-7.0,1.0,,23.0,-9.0,1.0
48441,2020-06-21,376.0,5.0,-2.0,1.0,,32.0,-8.0,0.0
48441,2020-06-22,392.0,5.0,-2.0,-5.0,,26.0,-29.0,8.0
48441,2020-06-23,407.0,5.0,0.0,-3.0,,29.0,-27.0,8.0
48441,2020-06-24,412.0,5.0,0.0,-2.0,,18.0,-26.0,7.0
48441,2020-06-25,421.0,5.0,2.0,3.0,,27.0,-25.0,6.0
48441,2020-06-26,433.0,5.0,-7.0,-6.0,,38.0,-28.0,9.0
48441,2020-06-27,433.0,5.0,-14.0,-7.0,,25.0,-11.0,3.0
48441,2020-06-28,440.0,5.0,-8.0,-9.0,,25.0,-8.0,3.0
48441,2020-06-29,460.0,5.0,-6.0,-10.0,,28.0,-29.0,9.0
48441,2020-06-30,494.0,5.0,0.0,-1.0,,26.0,-28.0,8.0
48441,2020-07-01,517.0,5.0,2.0,2.0,,28.0,-29.0,8.0
48441,2020-07-02,540.0,6.0,7.0,12.0,,36.0,-29.0,7.0
48441,2020-07-03,540.0,6.0,-7.0,4.0,,31.0,-50.0,15.0
48441,2020-07-04,580.0,6.0,-32.0,-7.0,,8.0,-27.0,4.0
48441,2020-07-05,588.0,6.0,-21.0,-17.0,,14.0,-19.0,4.0
48441,2020-07-06,637.0,6.0,-7.0,-5.0,,28.0,-36.0,11.0
48441,2020-07-07,667.0,6.0,-6.0,-3.0,,21.0,-31.0,10.0
48441,2020-07-08,691.0,6.0,-6.0,-4.0,,15.0,-31.0,10.0
48441,2020-07-09,716.0,7.0,-5.0,0.0,,9.0,-29.0,9.0
48441,2020-07-10,748.0,7.0,-11.0,-6.0,,19.0,-30.0,12.0
48441,2020-07-11,748.0,7.0,-19.0,-7.0,,1.0,-15.0,5.0
48441,2020-07-12,802.0,7.0,-12.0,-9.0,,10.0,-11.0,5.0
48441,2020-07-13,844.0,7.0,-9.0,-6.0,,20.0,-31.0,10.0
48441,2020-07-14,888.0,9.0,-6.0,-3.0,,15.0,-31.0,10.0
48441,2020-07-15,909.0,10.0,-5.0,-4.0,,18.0,-31.0,10.0
48441,2020-07-16,929.0,11.0,-6.0,-1.0,,15.0,-29.0,9.0
48441,2020-07-17,973.0,11.0,-9.0,-7.0,,29.0,-32.0,11.0
48441,2020-07-18,973.0,11.0,-14.0,-5.0,,18.0,-14.0,4.0
48441,2020-07-19,985.0,11.0,-11.0,-8.0,,17.0,-12.0,4.0
48441,2020-07-20,998.0,11.0,-9.0,-7.0,,22.0,-32.0,9.0
48441,2020-07-21,1041.0,11.0,-7.0,-5.0,,27.0,-31.0,9.0
48441,2020-07-22,1054.0,13.0,-9.0,-8.0,,19.0,-30.0,10.0
48441,2020-07-23,1070.0,13.0,-6.0,-4.0,,10.0,-28.0,8.0
48441,2020-07-24,1080.0,14.0,-8.0,-9.0,,24.0,-29.0,10.0
48441,2020-07-25,1080.0,14.0,-14.0,-5.0,,10.0,-14.0,4.0
48441,2020-07-26,1101.0,14.0,-7.0,-9.0,,18.0,-12.0,3.0
48441,2020-07-27,1113.0,16.0,-8.0,-8.0,,23.0,-31.0,9.0
48441,2020-07-28,1130.0,16.0,-9.0,-9.0,,17.0,-30.0,10.0
48441,2020-07-29,1669.0,17.0,-5.0,-7.0,,20.0,-30.0,9.0
48441,2020-07-30,1721.0,18.0,-4.0,-2.0,,18.0,-28.0,7.0
48441,2020-07-31,1740.0,19.0,-7.0,-6.0,,28.0,-30.0,9.0
48441,2020-08-01,1740.0,19.0,-10.0,-3.0,,,-14.0,3.0
48441,2020-08-02,1740.0,19.0,-6.0,-8.0,,18.0,-13.0,3.0
48441,2020-08-03,1777.0,19.0,-5.0,-5.0,,23.0,-30.0,8.0
48441,2020-08-04,1777.0,21.0,-3.0,-3.0,,20.0,-30.0,8.0
48441,2020-08-05,1799.0,21.0,-4.0,-6.0,,23.0,-29.0,8.0
48441,2020-08-06,1815.0,22.0,-2.0,0.0,,20.0,-28.0,7.0
48441,2020-08-07,1832.0,23.0,-6.0,-6.0,,32.0,-29.0,9.0
48441,2020-08-08,1832.0,23.0,-9.0,-4.0,,,-14.0,3.0
48441,2020-08-09,1832.0,23.0,-3.0,-4.0,,27.0,-12.0,2.0
48441,2020-08-10,1849.0,23.0,-4.0,-7.0,,26.0,-29.0,8.0
48441,2020-08-11,1872.0,27.0,-4.0,-3.0,,24.0,-29.0,8.0
48441,2020-08-12,1879.0,28.0,-5.0,-5.0,,27.0,-29.0,8.0
48441,2020-08-13,1899.0,28.0,-4.0,-1.0,,23.0,-27.0,6.0
48441,2020-08-14,1929.0,28.0,-10.0,-8.0,,30.0,-28.0,9.0
48441,2020-08-15,1929.0,29.0,-9.0,-1.0,,,-13.0,2.0
48441,2020-08-16,1929.0,29.0,-1.0,-6.0,,34.0,-12.0,2.0
48441,2020-08-17,1947.0,29.0,-3.0,-6.0,,,-29.0,7.0
48441,2020-08-18,1967.0,30.0,-1.0,-4.0,,,-27.0,6.0
48441,2020-08-19,2001.0,30.0,-4.0,-8.0,,,-27.0,6.0
48441,2020-08-20,2035.0,31.0,-5.0,-4.0,,,-25.0,6.0
48441,2020-08-21,2069.0,31.0,-10.0,-9.0,,,-26.0,8.0
48441,2020-08-22,2069.0,32.0,-12.0,-3.0,,,-8.0,2.0
48441,2020-08-23,2069.0,32.0,-4.0,-5.0,,,-10.0,3.0
48441,2020-08-24,2368.0,32.0,-10.0,-9.0,,,-26.0,6.0
48441,2020-08-25,2387.0,33.0,-8.0,-6.0,,,-27.0,5.0
48441,2020-08-26,2402.0,33.0,-10.0,-8.0,,,-24.0,5.0
48441,2020-08-27,2424.0,33.0,-7.0,-3.0,,,-23.0,5.0
48441,2020-08-28,2469.0,34.0,-11.0,-10.0,,,-24.0,6.0
48441,2020-08-29,2469.0,34.0,-14.0,-6.0,,,-8.0,3.0
48441,2020-08-30,2469.0,34.0,-9.0,-10.0,,,-10.0,3.0
48441,2020-08-31,2504.0,35.0,-9.0,-10.0,,,-24.0,6.0
48441,2020-09-01,2518.0,35.0,-2.0,-1.0,,,-24.0,5.0
48441,2020-09-02,2537.0,35.0,-6.0,-7.0,,,-24.0,6.0
48441,2020-09-03,2567.0,37.0,-1.0,3.0,,,-22.0,3.0
48441,2020-09-04,2584.0,37.0,0.0,-1.0,,,-28.0,5.0
48441,2020-09-05,2584.0,37.0,-4.0,-1.0,,,-18.0,1.0
48441,2020-09-06,2584.0,37.0,4.0,-4.0,,,-15.0,1.0
48441,2020-09-07,2584.0,37.0,-6.0,-9.0,,,-63.0,17.0
48441,2020-09-08,2633.0,40.0,-6.0,-1.0,,,-24.0,4.0
48441,2020-09-09,2645.0,41.0,-16.0,-11.0,,,-25.0,8.0
48441,2020-09-10,2687.0,41.0,-14.0,-10.0,,,-23.0,6.0
48441,2020-09-11,2709.0,43.0,-7.0,-9.0,,26.0,-24.0,6.0
48441,2020-09-12,2709.0,43.0,-7.0,-8.0,,25.0,-11.0,2.0
48441,2020-09-13,2709.0,44.0,-7.0,-7.0,,18.0,-11.0,2.0
48441,2020-09-14,2734.0,48.0,-6.0,-7.0,,21.0,-20.0,4.0
48441,2020-09-15,2762.0,48.0,-1.0,-2.0,,19.0,-18.0,4.0
48441,2020-09-16,2781.0,50.0,-7.0,-7.0,,15.0,-20.0,4.0
48441,2020-09-17,2812.0,51.0,-4.0,-4.0,,24.0,-19.0,3.0
48441,2020-09-18,2847.0,51.0,-5.0,-8.0,,31.0,-23.0,4.0
48441,2020-09-19,2847.0,51.0,-5.0,-5.0,,28.0,-13.0,1.0
48441,2020-09-20,2847.0,51.0,-6.0,-7.0,,24.0,-13.0,2.0
48441,2020-09-21,2888.0,52.0,-8.0,-8.0,,11.0,-21.0,5.0
48441,2020-09-22,2915.0,52.0,-7.0,-7.0,,14.0,-19.0,5.0
48441,2020-09-23,2944.0,52.0,-10.0,-11.0,,13.0,-18.0,6.0
48441,2020-09-24,2982.0,54.0,-9.0,-4.0,,10.0,-17.0,4.0
48441,2020-09-25,3011.0,54.0,-8.0,-7.0,,32.0,-20.0,5.0
48441,2020-09-26,3011.0,55.0,-11.0,-6.0,,29.0,-8.0,1.0
48441,2020-09-27,3011.0,55.0,-9.0,-7.0,,25.0,-9.0,3.0
48441,2020-09-28,3070.0,55.0,-8.0,-9.0,,23.0,-19.0,5.0
48441,2020-09-29,3070.0,55.0,-5.0,-6.0,,15.0,-17.0,4.0
48441,2020-09-30,3070.0,56.0,-8.0,-6.0,,18.0,-18.0,4.0
48441,2020-10-01,3153.0,58.0,-2.0,2.0,,21.0,-16.0,2.0
48441,2020-10-02,3184.0,58.0,-3.0,-4.0,,34.0,-20.0,3.0
48441,2020-10-03,3184.0,58.0,-5.0,-2.0,,38.0,-11.0,0.0
48443,2020-06-23,1.0,0.0,,,,,,
48443,2020-06-24,1.0,0.0,,,,,,
48443,2020-06-25,1.0,0.0,,,,,,
48443,2020-06-26,1.0,0.0,,,,,,
48443,2020-06-27,1.0,0.0,,,,,,
48443,2020-06-28,1.0,0.0,,,,,,
48443,2020-06-29,1.0,0.0,,,,,,
48443,2020-06-30,2.0,0.0,,,,,,
48443,2020-07-01,3.0,0.0,,,,,,
48443,2020-07-02,2.0,0.0,,,,,,
48443,2020-07-03,2.0,0.0,,,,,,
48443,2020-07-04,2.0,0.0,,,,,,
48443,2020-07-05,2.0,0.0,,,,,,
48443,2020-07-06,2.0,0.0,,,,,,
48443,2020-07-07,2.0,0.0,,,,,,
48443,2020-07-08,2.0,0.0,,,,,,
48443,2020-07-09,2.0,0.0,,,,,,
48443,2020-07-10,2.0,0.0,,,,,,
48443,2020-07-11,2.0,0.0,,,,,,
48443,2020-07-12,2.0,0.0,,,,,,
48443,2020-07-13,2.0,0.0,,,,,,
48443,2020-07-14,2.0,0.0,,,,,,
48443,2020-07-15,2.0,0.0,,,,,,
48443,2020-07-16,2.0,0.0,,,,,,
48443,2020-07-17,2.0,0.0,,,,,,
48443,2020-07-18,2.0,0.0,,,,,,
48443,2020-07-19,2.0,0.0,,,,,,
48443,2020-07-20,2.0,0.0,,,,,,
48443,2020-07-21,2.0,0.0,,,,,,
48443,2020-07-22,2.0,0.0,,,,,,
48443,2020-07-23,2.0,0.0,,,,,,
48443,2020-07-24,2.0,0.0,,,,,,
48443,2020-07-25,2.0,0.0,,,,,,
48443,2020-07-26,2.0,0.0,,,,,,
48443,2020-07-27,2.0,0.0,,,,,,
48443,2020-07-28,2.0,0.0,,,,,,
48443,2020-07-29,2.0,0.0,,,,,,
48443,2020-07-30,2.0,0.0,,,,,,
48443,2020-07-31,2.0,0.0,,,,,,
48443,2020-08-01,2.0,0.0,,,,,,
48443,2020-08-02,2.0,0.0,,,,,,
48443,2020-08-03,2.0,0.0,,,,,,
48443,2020-08-04,2.0,0.0,,,,,,
48443,2020-08-05,2.0,0.0,,,,,,
48443,2020-08-06,2.0,0.0,,,,,,
48443,2020-08-07,2.0,0.0,,,,,,
48443,2020-08-08,2.0,0.0,,,,,,
48443,2020-08-09,2.0,0.0,,,,,,
48443,2020-08-10,2.0,0.0,,,,,,
48443,2020-08-11,2.0,0.0,,,,,,
48443,2020-08-12,2.0,0.0,,,,,,
48443,2020-08-13,2.0,0.0,,,,,,
48443,2020-08-14,2.0,0.0,,,,,,
48443,2020-08-15,2.0,0.0,,,,,,
48443,2020-08-16,2.0,0.0,,,,,,
48443,2020-08-17,2.0,0.0,,,,,,
48443,2020-08-18,3.0,0.0,,,,,,
48443,2020-08-19,3.0,0.0,,,,,,
48443,2020-08-20,3.0,0.0,,,,,,
48443,2020-08-21,3.0,0.0,,,,,,
48443,2020-08-22,3.0,0.0,,,,,,
48443,2020-08-23,3.0,0.0,,,,,,
48443,2020-08-24,3.0,0.0,,,,,,
48443,2020-08-25,3.0,0.0,,,,,,
48443,2020-08-26,3.0,0.0,,,,,,
48443,2020-08-27,3.0,0.0,,,,,,
48443,2020-08-28,3.0,0.0,,,,,,
48443,2020-08-29,3.0,0.0,,,,,,
48443,2020-08-30,3.0,0.0,,,,,,
48443,2020-08-31,3.0,0.0,,,,,,
48443,2020-09-01,3.0,0.0,,,,,,
48443,2020-09-02,3.0,0.0,,,,,,
48443,2020-09-03,3.0,0.0,,,,,,
48443,2020-09-04,3.0,0.0,,,,,,
48443,2020-09-05,3.0,0.0,,,,,,
48443,2020-09-06,3.0,0.0,,,,,,
48443,2020-09-07,3.0,0.0,,,,,,
48443,2020-09-08,3.0,0.0,,,,,,
48443,2020-09-09,3.0,0.0,,,,,,
48443,2020-09-10,3.0,0.0,,,,,,
48443,2020-09-11,3.0,0.0,,,,,,
48443,2020-09-12,3.0,0.0,,,,,,
48443,2020-09-13,3.0,0.0,,,,,,
48443,2020-09-14,3.0,0.0,,,,,,
48443,2020-09-15,3.0,0.0,,,,,,
48443,2020-09-16,3.0,0.0,,,,,,
48443,2020-09-17,3.0,0.0,,,,,,
48443,2020-09-18,3.0,0.0,,,,,,
48443,2020-09-19,3.0,0.0,,,,,,
48443,2020-09-20,3.0,0.0,,,,,,
48443,2020-09-21,3.0,0.0,,,,,,
48443,2020-09-22,3.0,0.0,,,,,,
48443,2020-09-23,3.0,0.0,,,,,,
48443,2020-09-24,3.0,0.0,,,,,,
48443,2020-09-25,3.0,0.0,,,,,,
48443,2020-09-26,3.0,0.0,,,,,,
